Expected_Return,Risk_Volatility,Sharpe_Ratio,Weight_Tech_stock_data,Weight_Healthcare_stock_data,Weight_Energy_stock_data,Weight_Crypto_stock_data,Portfolio_Type
0.3237435860420177,0.21618496791062058,1.4050171433177412,0.13957758188852104,0.3615489392418657,0.262279914790126,0.2365935640794874,Simulated Portfolio
0.3486554454565074,0.23339050746359077,1.408178288946812,0.027499260706624364,0.41677807570744363,0.19416494143701138,0.3615577221489207,Simulated Portfolio
0.3131677249901757,0.21641502904508303,1.3546551100621746,0.5520505361585658,0.25284502989918456,0.1327250394793839,0.06237939446286559,Simulated Portfolio
0.3371056453878729,0.21761968036429366,1.457155184021227,0.3152842308551039,0.35975959991126444,0.3197800114706247,0.005176157763006942,Simulated Portfolio
0.2494189351773057,0.19439747856361794,1.1801538624495418,0.38260103651577226,0.1751745393671395,0.14901353440514914,0.2932108897119389,Simulated Portfolio
0.24923650180070586,0.2113260794464312,1.0847525416701576,0.11216666080229748,0.25721263648195314,0.4254219904965932,0.20519871221915625,Simulated Portfolio
0.569043408491761,0.31541989327159403,1.7406746378517228,0.13460286750359526,0.7643430137821287,0.07370751898280953,0.027346599731466567,Simulated Portfolio
0.27119953232047034,0.19713762204131643,1.2742343633820616,0.31018366509941037,0.23813749575477774,0.2496239236112515,0.20205491553456045,Simulated Portfolio
0.3816410128904627,0.2600505999062386,1.3906563300405868,0.009815091175927026,0.5025039922745206,0.40498635667870875,0.08269455987084358,Simulated Portfolio
0.3127995153849727,0.2126349955243185,1.3770052980365877,0.5406806857967311,0.23987938895379793,0.013385621291870405,0.20605430395760052,Simulated Portfolio
0.3206760549146712,0.20707236542158536,1.452033709580296,0.18745019862425757,0.3299409128272777,0.11615313395383724,0.3664557545946274,Simulated Portfolio
0.22245148597702968,0.21086129467453635,0.9601168687193771,0.07304097356857445,0.2166294658333302,0.41456137086212125,0.29576818973597413,Simulated Portfolio
0.17689101993454476,0.20400591122752892,0.7690513426327306,0.4497644760801423,0.030771426709767187,0.09363775974895056,0.42582633746113985,Simulated Portfolio
0.1707057282867161,0.20484500796171334,0.7357061311197969,0.3410296427762727,0.0863282116194612,0.4797180261589712,0.09292411944529495,Simulated Portfolio
0.21233222805704766,0.20985385887820157,0.9165055581307018,0.16338371467845678,0.19520690186938597,0.5180010896041831,0.12340829384797404,Simulated Portfolio
0.2322347788989897,0.19629816174789652,1.081185768675513,0.2097934963241879,0.19475706396136516,0.2983133459587191,0.2971360937557278,Simulated Portfolio
0.36423280352080994,0.23440827127507244,1.4685181612762335,0.12953390925484157,0.44101587382874874,0.32495235909283254,0.10449785782357715,Simulated Portfolio
0.2625007085888265,0.22029225472988084,1.1008135936788943,0.0015819247581311258,0.28437715036884287,0.2940186753551055,0.4200222495179205,Simulated Portfolio
0.3088226119192618,0.20066270969934652,1.4393437243621672,0.3907420490206257,0.2627019725626892,0.03432842638292516,0.31222755203376,Simulated Portfolio
0.3259866692652787,0.21206667056287684,1.442879583355155,0.14866462030083968,0.3328083749353063,0.00537790886962206,0.513149095894232,Simulated Portfolio
0.2952977646677675,0.2282798122645525,1.2059663179884086,0.6648059966224502,0.18668469283762965,0.0101015909774153,0.138407719562505,Simulated Portfolio
0.24770837373270085,0.1966011444787129,1.1582250669825378,0.31072879678114373,0.2041339042917803,0.30568755770585815,0.1794497412212177,Simulated Portfolio
0.23266064429054162,0.20638478609971442,1.0304085311200946,0.07504705227299802,0.20712069604914704,0.19214676528960156,0.5256854863882534,Simulated Portfolio
0.2748032405269552,0.20161909200969272,1.2637852793955926,0.1786100373875396,0.26841422518799013,0.2511675736224888,0.3018081638019814,Simulated Portfolio
0.33744757001169096,0.2119850403075855,1.4974998686279073,0.20877850800452868,0.3639438525107881,0.18944233271824598,0.2378353067664373,Simulated Portfolio
0.2667279206303809,0.19386825941936142,1.2726576354960581,0.31828845615291024,0.21320997826557153,0.11926932102039588,0.3492322445611223,Simulated Portfolio
0.19402386747894634,0.21598950289315197,0.8057052085768925,0.002684863372730084,0.17280176283705148,0.35341948829383785,0.4710938854963805,Simulated Portfolio
0.4608903064342258,0.2703325930340711,1.6309180535203116,0.06744757747944648,0.5985552938634783,0.1504880458673314,0.18350908278974382,Simulated Portfolio
0.2641108530298006,0.19662413833520584,1.241510096861247,0.38414069552462715,0.18354144470932196,0.009792980674865002,0.42252487909118597,Simulated Portfolio
0.24955365170434862,0.19665695841841835,1.167279579377697,0.28299011840359195,0.2124095925938161,0.3061253137450477,0.19847497525754426,Simulated Portfolio
0.2643388911602487,0.22646994119810812,1.0789020824026685,0.04799024241249942,0.30427140628103133,0.5023972329400855,0.14534111836638364,Simulated Portfolio
0.24426653283692765,0.20056592689353991,1.118168655616006,0.3397200443007519,0.20035334332346758,0.3673348765342783,0.09259173584150203,Simulated Portfolio
0.33509648174841095,0.21744048761113946,1.4491159636834283,0.2164406096462407,0.372560848192486,0.3061814831646879,0.10481705899658529,Simulated Portfolio
0.23417506227497667,0.1929100361925049,1.1102328655480185,0.27727191739624213,0.1627888555483064,0.10678120942517927,0.45315801763027225,Simulated Portfolio
0.22088540959480527,0.20187305129780014,0.9951076099724776,0.21834662953770448,0.1895273438384642,0.43073897196668537,0.16138705465714617,Simulated Portfolio
0.2893377285777689,0.19895019530223054,1.3537947432954804,0.39385395874501666,0.24217409652688235,0.14849596942814045,0.2154759752999604,Simulated Portfolio
0.2173360728515052,0.20081408568906153,0.982680433866867,0.1475139859821952,0.18647746428674336,0.3499045513894678,0.3161039983415936,Simulated Portfolio
0.2984676482598808,0.2098941345038555,1.3267052408020754,0.4929557636664707,0.24630359539302693,0.20066839027046357,0.06007225067003865,Simulated Portfolio
0.13555705634631202,0.21678072765523315,0.5330596386321449,0.024655566636075935,0.06788193881318702,0.35568264284692513,0.5517798517038118,Simulated Portfolio
0.2565251399589713,0.20182464876914388,1.1719338614061923,0.1653666080767716,0.24602178416200465,0.3079556931458665,0.28065591461535727,Simulated Portfolio
0.172899633637918,0.21384297561822696,0.7150089134135934,0.055851671720602625,0.14242283827264493,0.4846799033659604,0.31704558664079197,Simulated Portfolio
0.24504580794750633,0.19742764698351767,1.139890037621197,0.3756592343324002,0.1851970929964191,0.2844825204627433,0.15466115220843732,Simulated Portfolio
0.3292325135874123,0.2109646189245137,1.4658027263711944,0.3538702139318368,0.33099266180588094,0.2522458287551088,0.06289129550717333,Simulated Portfolio
0.26988632341888646,0.19783589500117937,1.2630990115185963,0.22256556693751234,0.24964640516635922,0.23219328917186663,0.29559473872426173,Simulated Portfolio
0.3000307087418998,0.2075312097694965,1.3493426316597297,0.3699364114217645,0.2839451344401519,0.3054506229693131,0.040667831168770596,Simulated Portfolio
0.2886867841547306,0.19709032482663807,1.363267245061721,0.2644162785569982,0.25914644505986484,0.1039930842337779,0.37244419214935914,Simulated Portfolio
0.26844023359344493,0.19759230665974087,1.2573375846118622,0.3010691428142296,0.23757129168852714,0.2708387129413284,0.19052085255591505,Simulated Portfolio
0.3101785387024563,0.20747380110452088,1.3986273792529136,0.2672510135220477,0.3180373815071087,0.2881201479993049,0.12659145697153876,Simulated Portfolio
0.3473282352094435,0.20795184872534908,1.5740578274048427,0.30860761642787704,0.3474770080392696,0.061113347951618796,0.28280202758123457,Simulated Portfolio
0.1471528074549144,0.21473451930931217,0.5921395771108344,0.4540327776776917,0.024509552404018118,0.47506313991117016,0.04639453000712006,Simulated Portfolio
